"time","M","Y","Z","I"
2283,677.116,40.2475,12.3934,311
2284,678.705,40.2559,12.3918,310
2285,668.434,40.1862,12.3934,310
2286,659.191,40.066,12.4012,309
2287,664.372,40.0036,12.4285,310
2288,660.034,39.9332,12.47,311
2289,648.931,39.8004,12.5081,311
2290,644.338,39.7019,12.5597,315
2291,647.404,39.621,12.5842,314
2292,654.664,39.62,12.5919,316
2293,647.697,39.5868,12.6261,317
2294,643.228,39.5531,12.6301,319
2295,641.005,39.5208,12.6327,320
2296,652.504,39.5914,12.6108,322
2297,646.654,39.6165,12.5731,322
2298,642.289,39.5981,12.5536,321
2299,643.76,39.5789,12.5315,320
2300,645.084,39.5703,12.4898,320
2301,639.075,39.4993,12.4589,318
2302,631.868,39.4377,12.4335,322
2303,625.381,39.3641,12.4332,324
2304,628.543,39.2711,12.4228,320
2305,632.289,39.2243,12.4122,321
2306,641.06,39.2272,12.402,320
2307,630.054,39.1705,12.4242,322
2308,623.748,39.043,12.4321,318
2309,617.174,38.8632,12.4263,316
2310,613.056,38.6877,12.4203,317
2311,616.551,38.5414,12.4176,316
2312,610.696,38.3965,12.3953,318
2313,618.926,38.3554,12.376,321
2314,620.933,38.3554,12.3529,323
2315,635.34,38.4984,12.3237,327
2316,641.106,38.6889,12.309,329
2317,650.795,38.9737,12.3099,333
2318,657.716,39.2623,12.2921,332
2319,662.144,39.5247,12.2521,330
2320,667.03,39.792,12.1957,330
2321,675.927,40.0774,12.1406,329
2322,673.134,40.3139,12.0947,329
2323,669.721,40.5027,12.0492,329
2324,668.449,40.6501,12.0363,328
2325,674.504,40.8092,12.0363,327
2326,668.253,40.9229,12.0812,328
2327,659.928,40.9314,12.141,325
2328,654.235,40.9015,12.2304,325
2329,657.212,40.9195,12.3209,327
2330,659.891,40.9533,12.4033,327
2331,650.602,40.8972,12.4871,325
2332,656.641,40.8742,12.5767,324
2333,657.577,40.8723,12.6509,325
2334,640.42,40.77,12.7102,326
2335,651.978,40.7423,12.7564,325
2336,652.48,40.7708,12.8064,329
2337,654.732,40.8238,12.842,330
2338,656.759,40.8721,12.8447,330
2339,648.683,40.8491,12.8353,328
2340,642.315,40.8108,12.841,330
2341,654.583,40.8835,12.8516,332
2342,658.425,40.987,12.834,333
2343,664.582,41.0701,12.8267,329
2344,659.324,41.0464,12.8262,324
2345,665.392,41.0905,12.7941,326
2346,652.852,41.0347,12.7854,325
2347,650.567,40.9697,12.7943,325
2348,646.711,40.8986,12.8109,326
2349,657.639,40.8945,12.8261,325
2350,669.276,40.9675,12.8189,325
2351,665.348,41.0451,12.8069,328
2352,653.713,41.0372,12.8297,328
2353,664.842,41.1041,12.8622,328
2354,656.858,41.1108,12.8882,328
2355,660.472,41.1156,12.8808,326
2356,657.425,41.0997,12.8946,327
2357,650.182,41.0129,12.8771,324
2358,643.664,40.8925,12.8567,324
2359,644.998,40.7813,12.8344,323
2360,656.098,40.7921,12.8331,326
2361,669.688,40.8915,12.856,326
2362,665.719,40.9414,12.8804,325
2363,663.947,40.9998,12.8779,327
2364,661.453,41.0481,12.8989,328
2365,659.207,41.1141,12.901,331
2366,659.887,41.1778,12.9025,331
2367,647.898,41.1419,12.8975,330
2368,652.408,41.1649,12.8703,332
2369,649.267,41.1644,12.8325,332
2370,658.141,41.1984,12.7976,330
2371,661.627,41.2521,12.801,330
2372,662.964,41.2583,12.8322,326
2373,674.967,41.3044,12.8478,323
2374,668.671,41.3172,12.8662,324
2375,657.604,41.2561,12.8813,325
2376,671.943,41.3083,12.9021,325
2377,679.449,41.4175,12.922,326
2378,681.704,41.6082,12.9108,332
2379,684.634,41.7984,12.918,332
2380,680.07,41.9378,12.9178,332
2381,675.963,42.0089,12.9285,330
2382,663.267,42.0003,12.9453,331
2383,659.94,41.9577,12.9473,330
2384,661.446,41.9171,12.9618,329
2385,660.102,41.8718,12.9658,329
2386,657.091,41.7987,12.9466,328
2387,657.082,41.7459,12.963,329
2388,661.574,41.7665,12.9972,332
2389,665.617,41.8248,13.0571,333
2390,667.455,41.8893,13.1168,333
2391,665.509,41.9338,13.1605,333
2392,678.159,42.0589,13.1828,333
2393,678.743,42.1617,13.1801,332
2394,679.268,42.2702,13.1668,333
2395,672.542,42.3346,13.154,334
2396,677.287,42.4631,13.1398,337
2397,669.859,42.5273,13.1169,337
2398,664.073,42.5451,13.1003,337
2399,658.866,42.513,13.1068,336
2400,670.379,42.5498,13.1251,335
2401,669.941,42.5286,13.1453,331
2402,665.947,42.4829,13.1593,331
2403,652.452,42.364,13.1985,332
2404,661.907,42.3465,13.2308,334
2405,673.116,42.381,13.2648,332
2406,672.405,42.407,13.285,332
2407,670.864,42.3943,13.3254,330
2408,661.378,42.3448,13.3455,332
2409,661.84,42.2911,13.3511,331
2410,662.256,42.2584,13.341,332
2411,661.73,42.2131,13.3526,331
2412,660.357,42.1507,13.3459,330
2413,663.622,42.1548,13.3316,333
2414,658.459,42.1111,13.2943,332
2415,660.114,42.0327,13.2888,328
2416,663.402,41.9845,13.2996,328
2417,671.762,42.0097,13.3078,329
2418,688.286,42.1292,13.3038,328
2419,674.357,42.1307,13.2883,327
2420,678.021,42.2081,13.2714,331
2421,693.019,42.3512,13.2611,329
2422,709.217,42.5736,13.2469,328
2423,698.596,42.6884,13.2273,327
2424,692.636,42.8046,13.2286,331
2425,697.172,42.9122,13.2149,329
2426,685.955,42.9337,13.1903,329
2427,700.16,43.0476,13.1752,329
2428,703.044,43.1685,13.1831,329
2429,696.639,43.2474,13.2206,330
2430,694.475,43.3299,13.2211,332
2431,687.128,43.3412,13.2453,331
2432,681.415,43.2999,13.2903,330
2433,707.774,43.4392,13.36,330
2434,706.296,43.5133,13.3961,327
2435,699.567,43.5083,13.4325,325
2436,703.41,43.5022,13.4663,323
2437,712.269,43.5546,13.4731,323
2438,735.542,43.782,13.5088,325
2439,727.688,43.9475,13.5467,326
2440,729.619,44.1501,13.5715,329
2441,711.557,44.211,13.5974,329
2442,720.501,44.3249,13.6009,329
2443,707.851,44.3426,13.588,329
2444,688.366,44.2285,13.6317,329
2445,683.43,44.0936,13.6549,329
2446,687.087,43.9974,13.6534,329
2447,682.278,43.9444,13.6514,334
2448,675.25,43.8496,13.6679,334
2449,682.425,43.7482,13.7393,329
2450,669.983,43.5746,13.7912,329
2451,654.284,43.3523,13.8548,332
2452,659.956,43.1916,13.8739,332
2453,651.56,42.9667,13.9096,330
2454,639.504,42.6973,13.9152,331
2455,633.154,42.4259,13.8794,332
2456,647.238,42.2657,13.837,331
2457,638.315,42.0626,13.8069,331
2458,652.783,41.9531,13.7902,329
2459,652.305,41.8272,13.7605,327
2460,652.774,41.7053,13.7286,326
2461,664.897,41.689,13.6742,327
2462,662.307,41.6826,13.6044,329
2463,650.977,41.6138,13.554,330
2464,653.379,41.5808,13.4834,331
2465,654.641,41.6223,13.3989,336
2466,658.477,41.6729,13.3137,335
2467,660.129,41.7293,13.2634,335
2468,652.616,41.7163,13.1997,334
2469,659.355,41.7629,13.1653,335
2470,652.819,41.7104,13.1258,331
2471,667.637,41.7755,13.0876,332
2472,665.674,41.8078,13.0824,331
2473,658.506,41.8012,13.0804,332
2474,651.156,41.7458,13.0588,332
2475,651.74,41.7252,13.0485,334
2476,646.866,41.6121,13.0615,329
2477,634.379,41.3915,13.0774,326
2478,633.041,41.1734,13.0951,325
2479,645.337,41.0593,13.091,325
2480,653.704,40.9624,13.1056,321
2481,639.633,40.7843,13.0892,321
2482,646.77,40.6591,13.1096,320
2483,645.093,40.487,13.1197,316
2484,638.184,40.2888,13.1176,316
2485,641.865,40.1475,13.1003,317
2486,641.579,40.0315,13.0938,318
2487,637.721,39.9395,13.0583,321
2488,650.449,39.9773,12.9891,324
2489,660.104,40.0618,12.9206,324
2490,663.394,40.1208,12.8848,320
2491,662.754,40.1821,12.8544,321
2492,660.379,40.1835,12.7985,318
2493,666.341,40.2359,12.7592,319
2494,674.407,40.2961,12.7052,316
2495,678.966,40.3661,12.6431,315
2496,669.569,40.356,12.5987,314
2497,684.513,40.4419,12.5623,314
2498,677.261,40.4337,12.5334,311
2499,673.435,40.4023,12.5453,311
2500,666.392,40.2916,12.5718,308
2501,669.952,40.2276,12.5903,309
2502,667.757,40.1694,12.6096,310
2503,673.882,40.13,12.61,308
2504,685.693,40.1684,12.6265,308
2505,686.424,40.1941,12.6454,307
2506,687.982,40.24,12.6673,308
2507,677.683,40.1779,12.6641,305
2508,676.515,40.1281,12.6911,306
2509,664.664,39.9973,12.6885,305
2510,663.897,39.9011,12.6787,307
2511,691.108,40.0372,12.6439,311
2512,698.497,40.1787,12.6238,309
2513,706.947,40.3717,12.6056,310
2514,703.752,40.5242,12.5932,310
2515,710.777,40.7048,12.6053,310
2516,695.499,40.757,12.6133,309
2517,678.149,40.6691,12.6277,307
2518,674.235,40.5662,12.6082,307
2519,673.411,40.4691,12.5926,307
2520,657.37,40.2573,12.5516,305
2521,657.333,40.055,12.5214,304
2522,644.7,39.7594,12.5641,301
2523,635.13,39.4124,12.6085,299
2524,640.017,39.1315,12.6691,299
2525,634.515,38.8105,12.7169,296
2526,638.564,38.5354,12.7736,295
2527,654.807,38.3613,12.79,293
2528,654.126,38.1637,12.7624,290
2529,642.714,37.9446,12.7301,292
2530,631.542,37.7067,12.6996,294
2531,643.088,37.5503,12.6332,293
2532,641.779,37.4149,12.5697,294
2533,636.101,37.2356,12.4769,292
2534,653.491,37.1905,12.368,293
2535,657.442,37.1989,12.2799,295
2536,655.598,37.2584,12.1792,300
2537,653.038,37.2961,12.0928,300
2538,640.834,37.2679,12.0382,301
2539,642.451,37.2526,11.9762,301
2540,642.106,37.2244,11.9074,300
2541,645.395,37.2068,11.8328,299
2542,645.656,37.1803,11.7837,298
2543,652.19,37.196,11.7412,298
2544,645.471,37.1571,11.6849,297
2545,643.924,37.113,11.6708,297
2546,652.432,37.1623,11.6734,300
2547,648.388,37.1694,11.6921,299
2548,653.75,37.1956,11.7039,298
2549,660.375,37.2464,11.6951,297
2550,662.737,37.3315,11.6902,299
2551,667.563,37.4368,11.6814,299
2552,671.907,37.6091,11.6759,303
2553,669.516,37.7356,11.6676,302
2554,666.465,37.8429,11.6725,303
2555,677.218,37.9788,11.6603,301
2556,658.996,38.0147,11.6464,303
2557,656.097,38.0037,11.6619,301
2558,656.187,38.0197,11.6641,303
2559,670.668,38.0971,11.6724,301
2560,670.202,38.1377,11.6883,299
2561,666.181,38.124,11.715,297
2562,669.763,38.1591,11.7481,299
2563,667.587,38.1774,11.8021,299
2564,666.528,38.1488,11.8418,296
2565,664.675,38.1122,11.8755,296
2566,673.808,38.1342,11.9182,296
2567,670.327,38.1201,11.9294,295
2568,664.494,38.0854,11.926,296
2569,664.645,38.0553,11.931,296
2570,655.78,37.9627,11.9553,295
2571,650.502,37.8607,11.968,296
2572,656.552,37.831,11.9637,298
2573,652.997,37.7579,11.9747,296
2574,657.897,37.6839,11.9805,293
2575,656.008,37.594,11.9715,292
2576,648.007,37.4289,11.96,289
2577,667.806,37.397,11.9669,289
2578,656.825,37.3042,11.9625,289
2579,666.743,37.3177,11.9516,292
2580,664.869,37.306,11.9422,291
2581,672.182,37.3514,11.9131,292
2582,676.064,37.3761,11.8811,289
2583,670.557,37.3401,11.8718,287
2584,671.002,37.3234,11.8488,288
2585,677.701,37.3475,11.8256,288
2586,680.131,37.3832,11.7974,288
2587,676.918,37.3965,11.7456,288
2588,688.426,37.4887,11.7356,289
2589,686.184,37.5977,11.7065,292
2590,681.465,37.6543,11.7107,291
2591,681.719,37.7063,11.707,291
2592,679.247,37.7514,11.7213,292
2593,669.822,37.7232,11.729,291
2594,666.74,37.6925,11.7177,292
2595,672.066,37.6837,11.7125,291
2596,669.659,37.6487,11.72,290
2597,671.993,37.6182,11.7312,289
2598,669.594,37.5898,11.7354,290
2599,673.735,37.5757,11.7643,289
2600,673.861,37.5249,11.7986,286
2601,662.275,37.4124,11.8163,286
2602,651.848,37.2764,11.8326,288
2603,651.463,37.1774,11.8468,290
2604,661.017,37.145,11.8379,290
2605,673.215,37.1617,11.8283,288
2606,661.693,37.1095,11.8255,288
2607,663.924,37.0758,11.8146,288
2608,647.932,36.9897,11.805,291
2609,642.538,36.8808,11.7961,291
2610,643.085,36.762,11.7916,289
2611,636.376,36.5798,11.7757,286
2612,632.139,36.3557,11.7404,283
2613,631.025,36.1368,11.6977,282
2614,616.522,35.858,11.6667,282
2615,630.47,35.7246,11.6565,285
2616,648.423,35.6838,11.6617,283
2617,644.781,35.6389,11.6454,284
2618,644.203,35.5829,11.6348,283
2619,647.282,35.5505,11.6078,283
2620,647.354,35.5344,11.5736,284
2621,646.519,35.5152,11.5363,284
2622,639.467,35.4574,11.4791,284
2623,649.32,35.4249,11.4088,281
2624,647.388,35.3598,11.3401,279
2625,642.949,35.3137,11.2526,282
2626,642.554,35.2701,11.2108,282
2627,650.299,35.2879,11.198,283
2628,642.869,35.2984,11.1839,286
2629,640.682,35.295,11.1663,286
2630,642.314,35.2892,11.1561,285
2631,632.983,35.2301,11.1511,285
2632,629.084,35.1547,11.145,285
2633,636.376,35.1293,11.1269,285
2634,616.838,34.9938,11.1167,285
2635,620.854,34.9077,11.0963,286
2636,632.569,34.8985,11.0818,286
2637,642.212,34.9585,11.0681,287
2638,649.091,35.0522,11.0737,287
2639,650.782,35.1082,11.077,284
2640,642.404,35.0854,11.076,282
2641,649.263,35.0541,11.0741,278
2642,657.237,35.071,11.0556,278
2643,667.113,35.1417,11.0319,278
2644,660.702,35.1817,11.0239,279
2645,657.632,35.2001,10.9814,279
2646,653.969,35.1958,10.9544,279
2647,653.372,35.1887,10.9515,279
2648,645.635,35.1137,10.9703,277
2649,647.671,35.0705,10.9997,278
2650,645.904,35.0094,11.0173,277
2651,661.414,35.0418,11.0102,277
2652,657.372,35.0734,11.0003,279
2653,649.235,35.0432,11.0056,278
2654,653.611,35.0661,11.0278,280
2655,649.45,35.0504,11.0404,279
2656,657.405,35.1193,11.0461,282
2657,665.465,35.2142,11.0448,282
2658,665.518,35.2866,11.0426,280
2659,678.166,35.423,11.019,280
2660,681.45,35.5769,11.0055,281
2661,676.305,35.6593,10.9863,279
2662,675.274,35.7142,10.9965,278
2663,674.347,35.745,11.0064,277
2664,661.812,35.7023,10.9969,277
2665,665.831,35.6867,11.0041,277
2666,668.548,35.7008,10.9992,278
2667,673.693,35.6904,11.0208,274
2668,663.924,35.6909,11.0506,279
2669,662.331,35.7334,11.0733,283
2670,660.898,35.7887,11.1161,285
2671,666.808,35.8208,11.1644,281
2672,682.028,35.9888,11.1903,285
2673,678.625,36.1457,11.2075,287
2674,676.462,36.2996,11.2172,289
2675,660.116,36.3289,11.2038,288
2676,659.805,36.3533,11.1989,288
2677,657.724,36.363,11.2033,288
2678,659.452,36.3564,11.2,286
2679,670.906,36.4297,11.2002,287
2680,670.416,36.5054,11.2135,288
2681,680.774,36.6073,11.2309,286
2682,666.697,36.5913,11.241,284
2683,662.127,36.5506,11.2937,284
2684,674.214,36.5708,11.3429,283
2685,682.393,36.6489,11.3912,284
2686,676.254,36.6704,11.4004,283
2687,675.228,36.6838,11.4081,283
2688,679.705,36.7476,11.4111,285
2689,682.835,36.8623,11.409,288
2690,673.051,36.8948,11.432,287
2691,672.346,36.9458,11.4558,289
2692,679.812,37.035,11.4878,289
2693,669.431,37.0541,11.4827,289
2694,658.287,36.9934,11.47,288
2695,646.459,36.8824,11.4763,289
2696,647.513,36.752,11.5008,286
2697,640.362,36.6062,11.5076,287
2698,644.725,36.5135,11.5118,288
2699,639.653,36.4009,11.5318,288
2700,643.188,36.3332,11.5678,289
2701,647.269,36.3089,11.578,290
2702,658.142,36.3764,11.594,292
2703,662.528,36.4117,11.622,288
2704,670.075,36.5002,11.628,289
2705,675.067,36.5956,11.6089,288
2706,675.061,36.6809,11.5741,288
2707,672.355,36.6897,11.5332,284
2708,675.319,36.7146,11.4874,284
2709,696.887,36.8474,11.4583,283
2710,700.999,37.0305,11.423,286
2711,694.799,37.1851,11.4017,288
2712,693.719,37.3306,11.3941,289
2713,685.547,37.3865,11.4153,287
2714,684.492,37.4699,11.4264,290
2715,680.843,37.5231,11.4541,290
2716,690.159,37.6122,11.4841,289
2717,682.343,37.6592,11.5109,290
2718,671.709,37.6259,11.5136,289
2719,661.238,37.5603,11.5214,291
2720,656.314,37.46,11.5631,290
2721,642.883,37.2913,11.6205,290
2722,648.794,37.1751,11.6691,290
2723,646.015,37.0673,11.7147,291
2724,655.213,37.0376,11.7323,292
2725,652.692,36.9961,11.7585,292
2726,664.823,37.0051,11.7752,290
2727,689.241,37.1699,11.8031,291
2728,695.916,37.3834,11.8179,293
2729,701.025,37.5913,11.8074,292
2730,695.722,37.7727,11.7868,294
2731,690.95,37.8933,11.7553,293
2732,685.755,37.9836,11.7024,294
2733,692.78,38.0795,11.666,292
2734,686.502,38.1546,11.6321,294
2735,688.051,38.231,11.6228,294
2736,686.746,38.2916,11.6098,294
2737,681.972,38.3174,11.6126,294
2738,677.675,38.2888,11.6643,292
2739,689.107,38.3176,11.7313,291
2740,670.596,38.2085,11.7965,289
2741,691.737,38.2214,11.8535,288
2742,689.163,38.2045,11.8913,287
2743,693.147,38.2126,11.9197,287
2744,701.232,38.2669,11.9498,287
2745,682.409,38.206,11.9733,287
2746,671.768,38.0897,11.9973,287
2747,670.291,37.9771,12.0163,287
2748,679.762,37.9183,12.0244,286
2749,674.786,37.8758,12.0154,289
2750,667.607,37.7572,12.0245,286
2751,656.647,37.6255,11.9902,289
2752,656.682,37.533,11.9943,291
2753,649.514,37.4455,11.989,294
2754,655.662,37.3786,11.9915,292
2755,673.796,37.413,12.0086,291
2756,682.916,37.4976,11.9895,291
2757,679.425,37.5526,11.953,291
2758,674.482,37.5857,11.9176,292
2759,679.034,37.6815,11.8992,295
2760,675.031,37.7562,11.8858,296
2761,662.428,37.7602,11.8486,297
2762,660.985,37.7678,11.8073,298
2763,662.386,37.7704,11.7783,297
2764,652.848,37.7529,11.7508,300
2765,655.063,37.7758,11.7298,302
2766,641.757,37.6904,11.7406,300
2767,658.581,37.7035,11.7671,299
2768,671.923,37.8089,11.7844,300
2769,676.731,37.9455,11.7948,301
2770,676.558,38.0666,11.8248,301
2771,675.502,38.1814,11.8483,302
2772,672.752,38.2803,11.8495,303
2773,672.076,38.3387,11.8519,301
2774,666.069,38.3672,11.8527,302
2775,664.262,38.3688,11.8472,301
2776,658.136,38.3456,11.8545,302
2777,645.422,38.2347,11.8276,301
2778,652.88,38.1559,11.8318,299
2779,647.892,38.0801,11.8648,301
2780,656.903,38.0924,11.9077,303
2781,661.412,38.131,11.9457,303
2782,665.471,38.165,11.9817,301
2783,658.324,38.1391,12.0128,300
2784,654.592,38.0682,12.0311,298
2785,656.633,38.0045,12.04,297
2786,658.469,37.9964,12.0405,300
2787,663.722,38.0594,12.0333,303
2788,656.75,38.0477,11.9985,301
2789,664.875,38.0996,11.9737,302
2790,657.788,38.09,11.9499,301
2791,664.009,38.1449,11.9538,303
2792,656.108,38.1329,11.9659,302
2793,653.497,38.0936,11.9766,301
2794,661.947,38.0973,11.9685,300
2795,653.353,38.0108,11.9462,297
2796,651.017,37.9568,11.9262,300
2797,644.416,37.8561,11.9237,299
2798,639.374,37.7477,11.9434,300
2799,656.437,37.767,11.9398,301
2800,653.793,37.743,11.9561,299
2801,664.014,37.7835,11.9531,299
2802,659.712,37.8063,11.9703,300
2803,661.241,37.8233,11.9665,299
2804,655.417,37.8033,11.9542,299
2805,668.175,37.8369,11.9553,297
2806,654.458,37.7593,11.9282,295
2807,663.712,37.7963,11.9113,299
2808,661.241,37.827,11.8796,300
2809,648.217,37.7505,11.8456,298
2810,659.895,37.7653,11.8517,299
2811,660.506,37.7695,11.8442,298
2812,667.355,37.8145,11.8569,298
2813,661.819,37.796,11.864,296
2814,662.238,37.7947,11.8694,297
2815,658.114,37.7814,11.8631,298
2816,675.102,37.8719,11.8736,298
2817,678.692,37.9616,11.8493,297
2818,675.623,38.0363,11.8609,298
2819,671.061,38.0885,11.8705,299
2820,670.555,38.145,11.8465,300
2821,671.899,38.2167,11.8511,301
2822,668.609,38.2735,11.8525,302
2823,662.948,38.2898,11.8666,302
2824,669.553,38.3319,11.8608,301
2825,661.998,38.3234,11.8604,301
2826,671.398,38.3732,11.8562,301
2827,671.758,38.4328,11.8846,302
2828,669.383,38.4716,11.9127,302
2829,659.144,38.4311,11.9362,301
2830,652.63,38.3801,11.9526,303
2831,652.167,38.3317,11.9703,303
2832,646.35,38.2527,11.9928,303
2833,647.415,38.1513,12.0106,300
2834,673.574,38.2066,12.0157,299
2835,669.216,38.2554,12.0289,301
2836,668.895,38.2714,12.0263,299
2837,667.705,38.2785,12.0419,299
2838,666.635,38.2783,12.0606,299
2839,663.871,38.2488,12.0728,298
2840,693.784,38.4161,12.0601,299
2841,691.006,38.5623,12.0441,300
2842,677.705,38.6123,12.0289,300
2843,679.235,38.6794,12.0041,301
2844,672.511,38.6596,11.9723,298
2845,681.76,38.6847,11.9896,297
2846,673.884,38.6986,12.0049,300
2847,674.896,38.7171,12.01,300
2848,669.506,38.701,12.0122,300
2849,680.855,38.7947,12.0122,303
2850,676.67,38.8659,12.0029,304
2851,665.703,38.8748,12.0554,305
2852,684.633,38.9734,12.1013,303
2853,685.469,39.0799,12.117,304
2854,678.122,39.1169,12.138,303
2855,680.51,39.2169,12.1318,307
2856,677.259,39.2731,12.1397,306
2857,677.033,39.335,12.144,307
2858,687.63,39.4959,12.1498,310
2859,683.667,39.6149,12.1448,310
2860,664.8,39.6156,12.1742,311
2861,670.32,39.6767,12.1965,313
2862,680.688,39.8363,12.1993,316
2863,690.919,40.0179,12.2303,314
2864,700.127,40.2119,12.2637,312
2865,684.115,40.2975,12.2753,313
2866,675.103,40.3168,12.3067,313
2867,669.693,40.3126,12.3243,314
2868,662.124,40.2861,12.3437,316
2869,663.411,40.2834,12.3942,317
2870,671.77,40.3603,12.4316,319
2871,665.793,40.3778,12.4318,318
2872,657.714,40.3413,12.451,318
2873,654.942,40.2784,12.501,317
2874,663.248,40.2754,12.558,317
2875,666.223,40.3173,12.6189,319
2876,665.301,40.3489,12.6458,319
2877,668.071,40.395,12.6518,319
2878,687.664,40.5628,12.6505,319
2879,689.097,40.7089,12.6422,318
2880,682.288,40.7695,12.6414,316
2881,671.659,40.7685,12.6655,317
2882,665.693,40.7421,12.671,318
2883,678.324,40.7999,12.6595,318
2884,674.391,40.7745,12.6398,314
2885,667.252,40.7064,12.6388,314
2886,650.027,40.5485,12.652,315
2887,655.224,40.4278,12.6619,314
2888,650.902,40.3173,12.6764,316
2889,642.512,40.1526,12.729,315
2890,649.361,40.0489,12.7749,315
2891,650.124,39.9611,12.7939,315
2892,666.112,40.0228,12.7936,318
2893,662.501,40.0674,12.7853,319
2894,663.751,40.1281,12.8034,320
2895,664.876,40.1515,12.7955,317
2896,656.888,40.1085,12.7741,316
2897,654.199,40.0154,12.7245,313
2898,654.479,39.9338,12.6867,313
2899,645.731,39.8054,12.652,313
2900,636.958,39.5985,12.6003,310
2901,631.762,39.3929,12.5678,311
2902,645.086,39.3053,12.5402,312
2903,656.178,39.297,12.5596,312
2904,647.26,39.2332,12.5736,312
2905,643.734,39.2032,12.5926,316
2906,638.76,39.1445,12.6,316
2907,627.984,39.0471,12.5865,318
2908,637.186,39.0436,12.5572,320
2909,634.667,39.0606,12.5317,323
2910,622.501,39.0201,12.4914,325
2911,634.951,39.09,12.4264,327
2912,636.256,39.1855,12.3619,329
2913,640.13,39.2844,12.3344,328
2914,644.517,39.365,12.3318,325
2915,644.865,39.4147,12.3118,323
2916,654.179,39.5075,12.3024,322
2917,650.861,39.5813,12.284,323
2918,661.375,39.7034,12.2534,322
2919,661.837,39.8029,12.2523,321
2920,666.754,39.9238,12.2576,321
2921,662.178,40.0276,12.2449,323
2922,655.36,40.0632,12.2669,322
2923,680.724,40.2604,12.2968,322
2924,690.052,40.5241,12.3279,324
2925,687.647,40.744,12.3532,324
2926,688.182,40.9706,12.3688,326
2927,686.864,41.1381,12.3979,324
2928,676.677,41.2211,12.421,324
2929,667.51,41.2095,12.4593,322
2930,670.959,41.2346,12.4906,323
2931,671.363,41.2211,12.5285,320
2932,669.027,41.2067,12.5611,322
2933,668.724,41.2046,12.5722,322
2934,665.752,41.1961,12.6341,323
2935,653.176,41.1187,12.7169,324
2936,653.559,41.0645,12.7859,325
2937,662.003,41.021,12.857,321
2938,653.403,40.9012,12.9096,319
2939,651.962,40.8098,12.9356,321
2940,655.166,40.7363,12.932,320
2941,648.149,40.6127,12.9398,319
2942,640.035,40.4253,12.9356,317
2943,639.931,40.2693,12.9311,318
2944,656.938,40.2394,12.9304,318
2945,652.444,40.2086,12.9278,320
2946,663.7,40.2921,12.9035,323
2947,663.03,40.3878,12.8865,325
2948,669.627,40.4912,12.8728,323
2949,671.964,40.6117,12.8352,324
2950,678.568,40.7628,12.8065,324
2951,680.911,40.9394,12.7835,326
2952,674.92,41.006,12.7447,322
2953,669.528,41.0304,12.6859,322
2954,672.775,41.0734,12.6369,322
2955,673.898,41.1321,12.6275,323
2956,672.208,41.1606,12.6179,322
2957,668.887,41.1389,12.6441,320
2958,674.898,41.1455,12.6741,319
2959,667.708,41.105,12.7066,319
2960,670.238,41.0979,12.7444,320
2961,670.714,41.146,12.7918,324
2962,667.542,41.1809,12.8472,325
2963,664.688,41.2061,12.8681,326
2964,664.819,41.2422,12.8758,327
2965,664.037,41.3074,12.8893,330
2966,654.334,41.2883,12.9077,329
2967,653.7,41.2545,12.9166,328
2968,645.03,41.1544,12.9098,327
2969,641.727,41.0431,12.9119,327
2970,649.555,41.0202,12.8992,329
2971,647.599,40.9619,12.897,327
2972,643.139,40.8435,12.912,324
2973,634.625,40.706,12.923,326
2974,628.763,40.5683,12.9309,328
2975,617.186,40.3448,12.9422,326
2976,613.068,40.1178,12.9627,326
2977,623.761,39.9973,12.9567,327
2978,623.485,39.864,12.9461,325
2979,619.636,39.7313,12.9147,326
2980,635.973,39.7448,12.8798,328
2981,640.776,39.801,12.8726,329
2982,633.398,39.8142,12.8543,330
2983,633.958,39.8176,12.8171,329
2984,637.162,39.8421,12.774,329
2985,642.746,39.8765,12.7308,327
2986,643.272,39.9477,12.6606,330
2987,641.944,39.9779,12.5894,328
2988,640.75,40.0093,12.5516,329
2989,639.675,40.0668,12.5097,332
2990,637.807,40.0813,12.4681,330
2991,640.627,40.0886,12.4723,328
2992,644.964,40.1116,12.49,327
2993,643.468,40.0977,12.4941,325
2994,647.521,40.1367,12.4952,327
2995,647.569,40.1718,12.5029,327
2996,644.912,40.161,12.5137,325
2997,646.121,40.1346,12.536,323
2998,646.309,40.1123,12.5455,323
2999,641.978,40.0639,12.5553,323
3000,648.88,40.041,12.5734,321
3001,646.092,40.0024,12.5779,321
3002,633.683,39.8631,12.5802,319
3003,650.415,39.8465,12.5874,319
3004,648.373,39.8185,12.5831,319
3005,651.036,39.7858,12.5953,317
3006,660.632,39.7928,12.6064,315
3007,671.969,39.8585,12.603,314
3008,660.572,39.8195,12.5947,312
3009,653.015,39.7119,12.5877,310
3010,652.513,39.625,12.5725,311
3011,672.762,39.6877,12.5653,312
3012,666.686,39.7309,12.5532,314
3013,675.617,39.8264,12.5095,314
3014,680.956,39.9718,12.5043,316
3015,688.46,40.1367,12.4955,315
3016,685.314,40.2377,12.4852,313
3017,687.883,40.3048,12.4874,310
3018,669.494,40.2622,12.508,311
3019,671.845,40.2518,12.4958,312
3020,685.66,40.3429,12.462,313
3021,676.494,40.3144,12.4347,309
3022,673.645,40.3098,12.4544,312
3023,673.78,40.2936,12.468,311
3024,671.202,40.2758,12.4979,312
3025,674.282,40.3052,12.5436,314
